"gene","end","sample","condition","count","percent"
"Ala-AGC-17","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",3,1.15
"Ala-AGC-17","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",13,4.33
"Ala-AGC-17","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",7,2.69
"Ala-AGC-17","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",14,4.61
"Ala-AGC-17","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",13,2.3
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",253,69.89
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",389,76.57
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",67,72.83
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",195,75
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",210,70
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",182,70
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",223,73.36
"Ala-AGC-17","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",417,73.81
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",85,23.48
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",95,18.7
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",19,20.65
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",51,19.62
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",67,22.33
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",52,20
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",54,17.76
"Ala-AGC-17","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",111,19.65
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",5,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",8,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",2,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",8,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",9,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",5,83.33
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",3,100
"Ala-AGC-18","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",14,100
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-18","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",1,16.67
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-18","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-18","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",18,69.23
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",24,42.11
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",9,56.25
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",18,62.07
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",12,75
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",19,59.38
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",14,63.64
"Ala-AGC-19","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",29,59.18
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",2,3.51
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",1,6.25
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-19","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",1,2.04
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",6,23.08
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",24,42.11
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",6,37.5
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",8,27.59
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",3,18.75
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",11,34.38
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",7,31.82
"Ala-AGC-19","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",17,34.69
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",2,7.69
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",7,12.28
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",1,6.25
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",3,10.34
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",2,6.25
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",1,4.55
"Ala-AGC-19","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",2,4.08
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",312,5.76
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",314,3.96
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",207,3.7
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",306,6.02
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",622,7.81
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",931,8.56
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",1736,11.09
"Ala-AGC-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",2915,11.43
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",183,3.38
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",216,2.72
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",267,4.77
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",159,3.13
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",339,4.26
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",518,4.76
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",1188,7.59
"Ala-AGC-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",1401,5.49
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",4104,75.76
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",6480,81.67
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",4337,77.43
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",4031,79.35
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",5924,74.38
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",8110,74.55
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",10608,67.74
"Ala-AGC-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",18029,70.67
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",818,15.1
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",924,11.65
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",790,14.1
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",584,11.5
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",1079,13.55
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",1319,12.13
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",2127,13.58
"Ala-AGC-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",3168,12.42
"Ala-AGC-21","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",1,100
"Ala-AGC-21","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",1,100
"Ala-AGC-21","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",1,100
"Ala-AGC-21","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-21","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-21","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-21","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-21","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-21","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-21","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-23","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-23","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",1,100
"Ala-AGC-23","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-23","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",1,100
"Ala-AGC-23","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-23","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-23","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-23","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-23","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-23","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"Ala-AGC-23","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"Ala-AGC-23","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"Ala-AGC-23","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"Ala-AGC-23","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
